timestamp,temperature,vibration,current,voltage,rpm,fault_type,rul
2026-01-01 00:00:00,63.04219913209049,0.6391229688204298,4.7707932890454074,230.09477216674895,1453.0,Healthy,302.0
2026-01-01 00:10:00,65.56142487874122,0.80943956898748,5.041041204960184,,1446.931211295202,Healthy,301.8333333333333
2026-01-01 00:20:00,60.7252716570097,0.8653156064761063,4.3468627468265995,229.88572396684918,1445.0,Healthy,301.6666666666667
2026-01-01 00:30:00,63.641041366250974,0.7819378959610772,4.6469240746661775,229.69522480047684,1444.0,Healthy,301.5
2026-01-01 00:40:00,64.7290026683529,0.7519796919915271,5.03055479130567,230.51189760620755,1453.0,Healthy,301.3333333333333
2026-01-01 00:50:00,68.69105914427993,0.715383125683528,5.463069546127234,230.18948796420932,1448.0,Healthy,301.1666666666667
2026-01-01 01:00:00,63.56175403651239,1.0222650433241953,4.68372022151934,229.9541099092336,1449.0,Healthy,301.0
2026-01-01 01:10:00,65.2270882799917,0.775911704352857,5.0428420702974925,230.23872794485646,1452.0,Healthy,300.8333333333333
2026-01-01 01:20:00,61.426052539230206,0.7095558156254747,4.663330475659664,230.15474008336673,1448.0,Healthy,300.6666666666667
2026-01-01 01:30:00,67.25435210017768,0.8745024095292959,5.152919072210217,230.0268857765256,1447.0,Healthy,300.5
2026-01-01 01:40:00,63.083340396689856,0.7857814302983477,4.622961677613129,229.95856682197908,1446.0,Healthy,300.3333333333333
2026-01-01 01:50:00,67.64046993556131,0.880282631831362,5.339060007142706,229.91792333826274,1450.0,Healthy,300.1666666666667
2026-01-01 02:00:00,68.32904975776026,1.0697837002901338,5.373858563220868,230.19459270675117,1452.0,Healthy,300.0
2026-01-01 02:10:00,64.49374607560377,0.6409944868319286,4.925248162383533,229.81592183898653,1448.0,Healthy,299.8333333333333
2026-01-01 02:20:00,64.1651946263754,0.7830270862630699,4.80268541782552,229.89311670926529,1443.0,Healthy,299.6666666666667
2026-01-01 02:30:00,65.12774201555233,0.8410613946490685,5.082187777414921,229.91462624119205,1451.0,Healthy,299.5
2026-01-01 02:40:00,65.05454840988482,0.7794695853845957,4.922677863388856,230.27437242670996,1451.0,Healthy,299.3333333333333
2026-01-01 02:50:00,65.52722400100224,0.7812330293299883,5.065263818044972,229.92643485517345,1449.0,Healthy,299.1666666666667
2026-01-01 03:00:00,65.73981174471595,0.8171951064075804,5.113234081633378,229.92089670968394,1447.0,Healthy,299.0
2026-01-01 03:10:00,62.93233695316864,0.7978788899640626,4.9813885210584585,229.59553701336085,1447.0,Healthy,298.8333333333333
2026-01-01 03:20:00,63.68557269955845,0.8382203279546823,4.835204424390881,230.02046953650992,1447.0,Healthy,298.6666666666667
2026-01-01 03:30:00,63.80546673927596,0.860154642614942,4.707830490595117,229.94819427105222,1448.0,Healthy,298.5
2026-01-01 03:40:00,69.20273636524827,0.7295487345176185,5.351301326469547,229.83963443133007,1452.0,Healthy,298.3333333333333
2026-01-01 03:50:00,63.96705590588209,0.7597219476707041,4.858425567599307,230.0153789897169,1446.0,Healthy,298.1666666666667
2026-01-01 04:00:00,65.0752999285829,0.8429068825905652,5.162271683157276,230.00182886914803,1447.0,Healthy,298.0
2026-01-01 04:10:00,65.1693941849583,0.7015308546852836,4.919484620948581,229.81706181374776,1445.0,Healthy,297.8333333333333
2026-01-01 04:20:00,64.14515136724671,0.6847966841852962,4.918877260542777,230.27277730488342,1458.0,Healthy,297.6666666666667
2026-01-01 04:30:00,65.84446219681224,0.8277158567597581,5.074246168308297,230.23814545122272,1452.0,Healthy,297.5
2026-01-01 04:40:00,64.1328111316237,0.8839477913856693,5.043708252997868,230.04525765389977,1451.0,Healthy,297.3333333333333
2026-01-01 04:50:00,67.73276478649233,0.7343454145318632,5.196771150935613,230.26502113230285,1447.0,Healthy,297.1666666666667
2026-01-01 05:00:00,63.41057967246956,0.6904103154626963,4.783089727505156,230.0848972488113,1452.0,Healthy,297.0
2026-01-01 05:10:00,65.95899474896329,0.8661746599228819,5.085287993704161,229.84564385010134,1447.0,Healthy,296.8333333333333
2026-01-01 05:20:00,62.152659809542094,0.7229587499147099,4.648398683204613,230.54688443181234,1452.0,Healthy,296.6666666666667
2026-01-01 05:30:00,65.74148204516052,0.8571200395273674,5.120618103810797,230.1954360001626,1447.0,Healthy,296.5
2026-01-01 05:40:00,64.87212533021426,0.8836456934677054,4.886884441913833,229.97517352222366,1451.0,Healthy,296.3333333333333
2026-01-01 05:50:00,62.68170336842721,0.8308253903783069,4.688565305322003,229.9315716574789,1449.0,Healthy,296.1666666666667
2026-01-01 06:00:00,67.16620787720439,0.8697957726128362,5.2643558772155945,230.04619074458904,1446.0,Healthy,296.0
2026-01-01 06:10:00,63.639385187378416,0.8411028760729767,4.7655437400212195,230.21323970881954,1446.0,Healthy,295.8333333333333
2026-01-01 06:20:00,67.88201902940769,0.9064705062377669,5.359339082083382,230.00478636289316,1451.0,Healthy,295.6666666666667
2026-01-01 06:30:00,65.74511322644896,0.7810545114607993,5.189742305123317,230.1976405221008,1449.0,Healthy,295.5
2026-01-01 06:40:00,61.78031153197564,0.7668374555688087,4.552875873754876,229.99207277159206,1447.0,Healthy,295.3333333333333
2026-01-01 06:50:00,67.2421812130302,0.7137804177656556,5.272237649241841,230.01603974250816,1447.0,Healthy,295.1666666666667
2026-01-01 07:00:00,71.62148567310547,0.9090748392761364,5.5972589893481155,230.10991526901253,1445.0,Healthy,295.0
2026-01-01 07:10:00,64.71112216477047,0.8681946667836979,5.046613578692357,230.16575319552098,1443.0,Healthy,294.8333333333333
2026-01-01 07:20:00,64.01365891118868,0.8254213625949696,4.916438227212408,229.84563618444864,1453.0,Healthy,294.6666666666667
2026-01-01 07:30:00,68.95788009112218,0.8825972208440918,5.229465486763694,229.6775545385651,1443.0,Healthy,294.5
2026-01-01 07:40:00,66.39722175805896,0.7984446287280362,4.940652009698333,229.85385171935408,1444.0,Healthy,294.3333333333333
2026-01-01 07:50:00,64.13684494000194,0.6855886897631495,4.688054204508788,229.81348166868779,1447.0,Healthy,294.1666666666667
2026-01-01 08:00:00,67.46501473306401,0.832398040701642,5.014627225576711,229.97431757069205,1447.0,Healthy,294.0
2026-01-01 08:10:00,63.86936833067243,0.7691749122510593,4.849945780710302,230.18194763499196,1450.0,Healthy,293.8333333333333
2026-01-01 08:20:00,65.88105028607359,0.8549478810212777,4.846216580557168,229.62052460350228,1450.0,Healthy,293.6666666666667
2026-01-01 08:30:00,63.54647871000154,0.7605599252272934,4.844325120044852,230.01419448312794,1449.0,Healthy,293.5
2026-01-01 08:40:00,68.35657243515575,0.8289611129553976,5.238002773461673,229.87555256701876,1447.0,Healthy,293.3333333333333
2026-01-01 08:50:00,64.62693152472933,0.8488296212346772,4.859954739950758,230.11626282680714,1447.0,Healthy,293.1666666666667
2026-01-01 09:00:00,64.82353186138435,0.9242287820671461,4.832699317954697,229.64246567761364,1443.0,Healthy,293.0
2026-01-01 09:10:00,65.72396065456049,0.7751786594725235,5.00525096040819,229.91209642490514,1452.0,Healthy,292.8333333333333
2026-01-01 09:20:00,69.88986236222685,0.6566363919891829,5.478079409959992,229.9457919075423,1446.0,Healthy,292.6666666666667
2026-01-01 09:30:00,67.20744520497803,0.8502676407411425,5.197915673490734,229.91064529764202,1451.0,Healthy,292.5
2026-01-01 09:40:00,62.590396019306155,0.7752725992642463,4.47749556284243,229.86017068438161,1448.0,Healthy,292.3333333333333
2026-01-01 09:50:00,63.050330498825616,0.819494976919353,4.859068861799006,230.16076261027524,1451.0,Healthy,292.1666666666667
2026-01-01 10:00:00,66.99075999665953,0.8923483470727139,5.139777300653632,229.91333931861948,1449.0,Healthy,292.0
2026-01-01 10:10:00,64.8840132621743,0.9180284973559643,4.946638212072038,229.90452365388492,1446.0,Healthy,291.8333333333333
2026-01-01 10:20:00,63.58711931222388,0.9016910580784733,4.829414349719961,229.93953515158475,1448.0,Healthy,291.6666666666667
2026-01-01 10:30:00,66.49356743590899,0.7679023622491331,5.100427930524735,230.1541726202928,1449.0,Healthy,291.5
2026-01-01 10:40:00,66.0016053533937,0.9820609038053764,5.118406846931891,230.01393053290377,1452.0,Healthy,291.3333333333333
2026-01-01 10:50:00,64.33762551094458,0.8146673604590682,4.808163109277988,230.08124533701,1455.0,Healthy,291.1666666666667
2026-01-01 11:00:00,62.878307492769444,0.7873820833396717,4.63678763523191,229.9778136128741,1451.0,Healthy,291.0
2026-01-01 11:10:00,65.64254354872958,0.950093667137271,5.037598446619052,229.7289884088964,1445.0,Healthy,290.8333333333333
2026-01-01 11:20:00,67.96058465848857,0.8560194362689936,5.185490754132366,230.11426950206535,1452.0,Healthy,290.6666666666667
2026-01-01 11:30:00,62.3485141666997,0.9083097899332331,4.8827060869738235,229.97354011121152,1452.0,Healthy,290.5
2026-01-01 11:40:00,59.194176978703865,0.7913097068728916,4.386933849671067,230.05512703157748,1450.0,Healthy,290.3333333333333
2026-01-01 11:50:00,64.64389571605024,0.8498279945877999,5.011745148441186,229.98890300834046,1448.0,Healthy,290.1666666666667
2026-01-01 12:00:00,68.66226462513912,0.733768553686743,5.265111703527617,229.72628197689164,1448.0,Healthy,290.0
2026-01-01 12:10:00,66.41064645264954,0.8054014785128087,5.028918658573215,229.9392271129138,1453.0,Healthy,289.83333333333337
2026-01-01 12:20:00,62.69013906754674,0.9191236139107584,4.744904188184461,230.20531596931042,1450.0,Healthy,289.6666666666667
2026-01-01 12:30:00,60.299262514488,0.636861425779192,4.560315128394222,230.17556503369602,1453.0,Healthy,289.5
2026-01-01 12:40:00,65.36101664877863,0.8785237901384065,4.878321375989312,230.04002688383468,1442.0,Healthy,289.33333333333337
2026-01-01 12:50:00,65.27297005114607,0.7973844201524726,4.986113075275846,230.06614011141278,1444.0,Healthy,289.1666666666667
2026-01-01 13:00:00,64.67887373214197,0.7118998476122311,4.969272173362136,230.2245355369596,1446.0,Healthy,289.0
2026-01-01 13:10:00,65.92455859466693,0.8403237212414276,5.23878558012531,230.09753465498466,1449.0,Healthy,288.83333333333337
2026-01-01 13:20:00,61.94028943762166,0.8045979202419438,4.641477782691869,229.8369001853423,1446.0,Healthy,288.6666666666667
2026-01-01 13:30:00,65.31563177177762,0.7823224320373422,5.053494977683555,229.54343950199183,1444.0,Healthy,288.5
2026-01-01 13:40:00,62.677386308201335,0.9899313394720477,4.86318004091562,229.85271756554846,1449.0,Healthy,288.33333333333337
2026-01-01 13:50:00,65.078484883943,0.824900012363483,4.937740990110905,229.93785514707656,1453.0,Healthy,288.1666666666667
2026-01-01 14:00:00,65.59082776352413,0.7351595322416625,5.380946852548452,229.8055462904552,1448.0,Healthy,288.0
2026-01-01 14:10:00,64.52404562784378,0.8705311805559561,4.7296129990964015,229.8190916232426,1445.0,Healthy,287.83333333333337
2026-01-01 14:20:00,70.76319149967208,0.764759635290118,5.593582350873097,229.82520517610297,1447.0,Healthy,287.6666666666667
